time_stamp,sensor_index,humidity,temperature,PM2.5_ATM_ug/m3,PM25_Source,NO2_Density,NO2_Source,DateTime_UTC,DateTime,Temp_C,Rain_mm,Pressure_hPa,WindSpeed_kmh,WindDir_sin,WindDir_cos,Hour,Month,DayOfWeek,Is_Weekend,Hour_sin,Hour_cos,Month_sin,Month_cos,DOW_sin,DOW_cos,Lag_1h,Lag_2h,Lag_3h,Lag_6h,Lag_12h,Lag_24h,Lag_48h,Roll3h_mean,Roll3h_std,Roll6h_mean,Roll6h_std,Roll24h_mean,Roll24h_std,AQI,Split
1645444800,12451,95.0,93.0,41.2,PurpleAir_Ground,1.28978217617159e-05,Satellite_Observed,2022-02-21 12:00:00,2022-02-21 17:30:00,28.9,0.0,953.2,7.3,0.1908089953765448,0.981627183447664,12,2,0,0,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0.0,1.0,36.2,34.4,34.0,33.4,27.6,49.7,23.5,34.86666666666665,1.1718930554164788,34.73333333333334,1.1219031449614723,33.3375,7.549938813457678,115,train
1645448400,12451,100.0,90.0,50.6,PurpleAir_Ground,1.28978217617159e-05,Satellite_Observed,2022-02-21 13:00:00,2022-02-21 18:30:00,26.4,0.0,953.2,4.5,0.48480962024633706,0.8746197071393957,13,2,0,0,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001,0.0,1.0,41.2,36.2,34.4,36.0,35.9,52.5,16.8,37.26666666666665,3.523256069793025,36.033333333333346,2.690477033292524,32.983333333333334,6.922280766805904,138,train
1645452000,12451,100.0,89.0,59.2,PurpleAir_Ground,1.28978217617159e-05,Satellite_Observed,2022-02-21 14:00:00,2022-02-21 19:30:00,24.9,0.0,954.1,4.7,0.9205048534524404,0.3907311284892737,14,2,0,0,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001,0.0,1.0,50.6,41.2,36.2,34.4,39.0,30.0,20.7,42.66666666666665,7.311178655547501,38.466666666666676,6.524620040023382,32.90416666666667,6.6965584390442245,153,train
1645455600,12451,100.0,87.0,74.0,PurpleAir_Ground,1.28978217617159e-05,Satellite_Observed,2022-02-21 15:00:00,2022-02-21 20:30:00,24.2,0.0,955.1,4.4,0.9876883405951378,0.15643446504023092,15,2,0,0,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,0.0,1.0,59.2,50.6,41.2,34.0,43.1,29.3,21.1,50.333333333333314,9.002962475392938,42.600000000000016,10.234060777619426,34.12083333333334,8.543799132890861,161,train
1645459200,12451,100.0,87.0,70.1,PurpleAir_Ground,1.28978217617159e-05,Satellite_Observed,2022-02-21 16:00:00,2022-02-21 21:30:00,23.3,0.0,955.6,2.8,0.766044443118978,0.6427876096865394,16,2,0,0,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001,0.0,1.0,74.0,59.2,50.6,34.4,38.1,25.9,23.7,61.26666666666665,11.836102962264786,49.26666666666668,15.290607138589216,35.98333333333333,11.726546126544223,159,train
1645462800,12451,100.0,85.0,61.4,PurpleAir_Ground,1.28978217617159e-05,Satellite_Observed,2022-02-21 17:00:00,2022-02-21 22:30:00,22.5,0.0,955.7,1.8,0.7986355100472928,0.6018150231520484,17,2,0,0,-0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,0.0,1.0,70.1,74.0,59.2,36.2,37.2,24.0,30.2,67.76666666666665,7.670940837559178,55.216666666666676,15.294497921366226,37.824999999999996,13.42231270164974,154,train
1645466400,12451,100.0,84.0,49.6,PurpleAir_Ground,1.28978217617159e-05,Satellite_Observed,2022-02-21 18:00:00,2022-02-21 23:30:00,21.5,0.0,955.5,3.1,0.9335804264972017,0.3583679495453004,18,2,0,0,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,0.0,1.0,61.4,70.1,74.0,41.2,33.4,24.7,36.7,68.49999999999999,6.4505813691480425,59.41666666666668,12.16855236528471,39.38333333333333,13.90966716279396,136,train
1645470000,12451,100.0,83.0,48.4,PurpleAir_Ground,1.28978217617159e-05,Satellite_Observed,2022-02-21 19:00:00,2022-02-22 00:30:00,21.0,0.0,954.8,2.9,0.992546151641322,0.12186934340514749,19,2,0,0,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,0.0,1.0,49.6,61.4,70.1,50.6,36.0,27.2,34.3,60.36666666666665,10.288990880224025,60.81666666666667,9.931045597855052,40.420833333333334,13.693793553433485,133,train
1645473600,12451,100.0,82.0,44.1,PurpleAir_Ground,1.28978217617159e-05,Satellite_Observed,2022-02-21 20:00:00,2022-02-22 01:30:00,20.5,0.0,954.3,2.5,1.0,6.123233995736766e-17,20,2,0,0,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0.0,1.0,48.4,49.6,61.4,59.2,34.4,25.2,38.9,53.13333333333332,7.184242015225631,60.45000000000002,10.412636553726896,41.30416666666667,13.486079108107866,122,train
1645477200,12451,100.0,81.0,39.5,PurpleAir_Ground,1.28978217617159e-05,Satellite_Observed,2022-02-21 21:00:00,2022-02-22 02:30:00,20.1,0.0,953.6,2.2,0.9876883405951378,-0.1564344650402308,21,2,0,0,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001,0.0,1.0,44.1,48.4,49.6,74.0,34.0,26.8,40.0,47.36666666666665,2.8919428302325128,57.93333333333334,12.408652894922803,42.09166666666666,13.049568264278191,111,train
1645480800,12451,100.0,80.0,43.1,PurpleAir_Ground,1.28978217617159e-05,Satellite_Observed,2022-02-21 22:00:00,2022-02-22 03:30:00,19.8,0.0,953.5,1.9,0.9271838545667874,-0.37460659341591207,22,2,0,0,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,0.0,1.0,39.5,44.1,48.4,70.1,34.4,27.9,25.8,43.99999999999998,4.450842616853566,52.18333333333334,11.429333605537801,42.62083333333333,12.654024249626815,120,train
1645484400,12451,100.0,80.0,40.8,PurpleAir_Ground,1.28978217617159e-05,Satellite_Observed,2022-02-21 23:00:00,2022-02-22 04:30:00,19.5,0.0,953.6,3.5,0.9135454576426009,-0.40673664307580026,23,2,0,0,-0.25881904510252157,0.9659258262890681,0.8660254037844386,0.5000000000000001,0.0,1.0,43.1,39.5,44.1,61.4,36.2,27.6,25.8,42.23333333333332,2.419366308216521,47.683333333333344,7.657001153628978,43.25416666666667,12.259441052818632,114,train
1645488000,12451,100.0,81.0,40.0,PurpleAir_Ground,2.665165811775041e-05,Satellite_Observed,2022-02-22 00:00:00,2022-02-22 05:30:00,19.1,0.0,953.8,5.5,0.9205048534524403,-0.3907311284892738,0,2,1,0,0.0,1.0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,40.8,43.1,39.5,49.6,41.2,27.6,30.7,41.13333333333332,1.8230011885166812,44.25000000000001,4.041163198883292,43.80416666666667,11.81463643359243,112,train
1645488000,12451,100.0,81.0,40.0,PurpleAir_Ground,2.665165811775041e-05,Satellite_Observed,2022-02-22 00:00:00,2022-02-22 05:30:00,3,,,,,,0,2,1,0,0.0,1.0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,40.0,40.8,43.1,48.4,50.6,35.9,38.2,41.29999999999998,1.609347693943078,42.650000000000006,3.3387123266326086,44.32083333333333,11.33666537761685,112,train
1645491600,12451,100.0,81.0,60.2,PurpleAir_Ground,2.665165811775041e-05,Satellite_Observed,2022-02-22 01:00:00,2022-02-22 06:30:00,19.7,0.0,954.6,6.0,0.90630778703665,-0.42261826174069933,1,2,1,0,0.25881904510252074,0.9659258262890683,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,40.0,40.0,40.8,44.1,59.2,39.0,46.7,40.26666666666665,0.4618802153516063,41.25000000000001,1.8939376969711623,44.491666666666674,11.234686840575295,153,train
